epoch,iter,loss,ts
0,109,0.11589989811182022,2019-02-17 00:33:07
0,110,0.11544965952634811,2019-02-17 00:33:07
0,111,0.11500116437673569,2019-02-17 00:33:07
0,112,0.11455437541007996,2019-02-17 00:33:07
0,113,0.1141093298792839,2019-02-17 00:33:07
0,114,0.11366599053144455,2019-02-17 00:33:07
0,115,0.11322435736656189,2019-02-17 00:33:07
0,116,0.11278443783521652,2019-02-17 00:33:07
0,117,0.11234620213508606,2019-02-17 00:33:07
0,118,0.1119096577167511,2019-02-17 00:33:07
0,119,0.11147478222846985,2019-02-17 00:33:07
0,120,0.1110415831208229,2019-02-17 00:33:07
0,121,0.11061004549264908,2019-02-17 00:33:07
0,122,0.11018016934394836,2019-02-17 00:33:07
0,123,0.10975193232297897,2019-02-17 00:33:07
0,124,0.1093253418803215,2019-02-17 00:33:07
0,125,0.10890039056539536,2019-02-17 00:33:07
0,126,0.10847707092761993,2019-02-17 00:33:07
0,127,0.10805536806583405,2019-02-17 00:33:07
0,128,0.10763527452945709,2019-02-17 00:33:07
0,129,0.10721679776906967,2019-02-17 00:33:07
0,130,0.10679991543292999,2019-02-17 00:33:07
0,131,0.10638463497161865,2019-02-17 00:33:07
0,132,0.10597094148397446,2019-02-17 00:33:07
0,133,0.10555882751941681,2019-02-17 00:33:07
0,134,0.1051483005285263,2019-02-17 00:33:07
0,135,0.10473930835723877,2019-02-17 00:33:07
0,136,0.10433190315961838,2019-02-17 00:33:07
0,137,0.10392605513334274,2019-02-17 00:33:07
0,138,0.10352174192667007,2019-02-17 00:33:07
0,139,0.10311897099018097,2019-02-17 00:33:07
0,140,0.10271774977445602,2019-02-17 00:33:07
0,141,0.10231804847717285,2019-02-17 00:33:07
0,142,0.10191987454891205,2019-02-17 00:33:07
0,143,0.10152320563793182,2019-02-17 00:33:07
0,144,0.10112805664539337,2019-02-17 00:33:07
0,145,0.1007344126701355,2019-02-17 00:33:07
0,146,0.1003422662615776,2019-02-17 00:33:07
0,147,0.0999516099691391,2019-02-17 00:33:07
0,148,0.09956243634223938,2019-02-17 00:33:07
0,149,0.09917475283145905,2019-02-17 00:33:07
0,150,0.0987885370850563,2019-02-17 00:33:07
0,151,0.09840378165245056,2019-02-17 00:33:07
0,152,0.09802049398422241,2019-02-17 00:33:07
0,153,0.09763865172863007,2019-02-17 00:33:07
0,154,0.09725827723741531,2019-02-17 00:33:07
0,155,0.09687934070825577,2019-02-17 00:33:07
0,156,0.09650183469057083,2019-02-17 00:33:07
0,157,0.0961257740855217,2019-02-17 00:33:07
0,158,0.09575112909078598,2019-02-17 00:33:07
0,159,0.09537791460752487,2019-02-17 00:33:07
0,160,0.09500610828399658,2019-02-17 00:33:07
0,161,0.09463569521903992,2019-02-17 00:33:07
0,162,0.09426671266555786,2019-02-17 00:33:07
0,163,0.09389911592006683,2019-02-17 00:33:07
0,164,0.09353291243314743,2019-02-17 00:33:07
0,165,0.09316809475421906,2019-02-17 00:33:07
0,166,0.09280464798212051,2019-02-17 00:33:07
0,167,0.0924425944685936,2019-02-17 00:33:07
0,168,0.09208190441131592,2019-02-17 00:33:07
0,169,0.09172257035970688,2019-02-17 00:33:07
0,170,0.09136460721492767,2019-02-17 00:33:07
0,171,0.0910080075263977,2019-02-17 00:33:07
0,172,0.09065272659063339,2019-02-17 00:33:07
0,173,0.09029880911111832,2019-02-17 00:33:07
0,174,0.0899462178349495,2019-02-17 00:33:07
0,175,0.08959497511386871,2019-02-17 00:33:07
0,176,0.0892450362443924,2019-02-17 00:33:07
0,177,0.08889643102884293,2019-02-17 00:33:07
0,178,0.08854915201663971,2019-02-17 00:33:07
0,179,0.08820317685604095,2019-02-17 00:33:07
0,180,0.08785850554704666,2019-02-17 00:33:07
0,181,0.08751514554023743,2019-02-17 00:33:07
0,182,0.08717306703329086,2019-02-17 00:33:07
0,183,0.08683227747678757,2019-02-17 00:33:07
0,184,0.08649279177188873,2019-02-17 00:33:07
0,185,0.08615456521511078,2019-02-17 00:33:07
0,186,0.08581762760877609,2019-02-17 00:33:07
0,187,0.08548196405172348,2019-02-17 00:33:07
0,188,0.08514755964279175,2019-02-17 00:33:07
0,189,0.0848144143819809,2019-02-17 00:33:07
0,190,0.08448253571987152,2019-02-17 00:33:07
0,191,0.08415190130472183,2019-02-17 00:33:07
0,192,0.08382250368595123,2019-02-17 00:33:07
0,193,0.08349435031414032,2019-02-17 00:33:07
0,194,0.0831674337387085,2019-02-17 00:33:07
0,195,0.08284175395965576,2019-02-17 00:33:07
0,196,0.08251729607582092,2019-02-17 00:33:07
0,197,0.08219406008720398,2019-02-17 00:33:07
0,198,0.08187203854322433,2019-02-17 00:33:07
0,199,0.08155123889446259,2019-02-17 00:33:07
1,0,0.08123165369033813,2019-02-17 00:33:07
1,1,0.0809132531285286,2019-02-17 00:33:07
1,2,0.08059605956077576,2019-02-17 00:33:07
1,3,0.08028005808591843,2019-02-17 00:33:07
1,4,0.07996524125337601,2019-02-17 00:33:07
1,5,0.0796516090631485,2019-02-17 00:33:07
1,6,0.0793391689658165,2019-02-17 00:33:07
1,7,0.07902790606021881,2019-02-17 00:33:07
1,8,0.07871779054403305,2019-02-17 00:33:07
1,9,0.0784088671207428,2019-02-17 00:33:07
1,10,0.07810108363628387,2019-02-17 00:33:07
1,11,0.07779446989297867,2019-02-17 00:33:07
1,12,0.07748901098966599,2019-02-17 00:33:07
1,13,0.07718469202518463,2019-02-17 00:33:07
1,14,0.0768815279006958,2019-02-17 00:33:07
1,15,0.0765794962644577,2019-02-17 00:33:07
1,16,0.07627858966588974,2019-02-17 00:33:07
1,17,0.0759788379073143,2019-02-17 00:33:07
1,18,0.0756801962852478,2019-02-17 00:33:07
1,19,0.07538267970085144,2019-02-17 00:33:07
1,20,0.07508628070354462,2019-02-17 00:33:07
1,21,0.07479100674390793,2019-02-17 00:33:07
1,22,0.07449683547019958,2019-02-17 00:33:07
1,23,0.07420375943183899,2019-02-17 00:33:07
1,24,0.07391179352998734,2019-02-17 00:33:07
1,25,0.07362093031406403,2019-02-17 00:33:07
1,26,0.07333114743232727,2019-02-17 00:33:07
1,27,0.07304245233535767,2019-02-17 00:33:07
1,28,0.07275485247373581,2019-02-17 00:33:07
1,29,0.0724683329463005,2019-02-17 00:33:07
1,30,0.07218287140130997,2019-02-17 00:33:07
1,31,0.07189850509166718,2019-02-17 00:33:07
1,32,0.07161519676446915,2019-02-17 00:33:07
1,33,0.07133294641971588,2019-02-17 00:33:07
1,34,0.07105176150798798,2019-02-17 00:33:07
1,35,0.07077163457870483,2019-02-17 00:33:07
1,36,0.07049255818128586,2019-02-17 00:33:07
1,37,0.07021453231573105,2019-02-17 00:33:07
1,38,0.06993754208087921,2019-02-17 00:33:07
1,39,0.06966159492731094,2019-02-17 00:33:07
1,40,0.06938669085502625,2019-02-17 00:33:07
1,41,0.06911282241344452,2019-02-17 00:33:07
1,42,0.06883996725082397,2019-02-17 00:33:07
1,43,0.0685681477189064,2019-02-17 00:33:07
1,44,0.06829734146595001,2019-02-17 00:33:07
1,45,0.0680275559425354,2019-02-17 00:33:07
1,46,0.06775878369808197,2019-02-17 00:33:07
1,47,0.06749102473258972,2019-02-17 00:33:07
1,48,0.06722426414489746,2019-02-17 00:33:07
1,49,0.06695850193500519,2019-02-17 00:33:07
1,50,0.0666937530040741,2019-02-17 00:33:07
1,51,0.0664299800992012,2019-02-17 00:33:07
1,52,0.0661672055721283,2019-02-17 00:33:07
1,53,0.06590542197227478,2019-02-17 00:33:07
1,54,0.06564462184906006,2019-02-17 00:33:07
1,55,0.06538479775190353,2019-02-17 00:33:07
1,56,0.06512594223022461,2019-02-17 00:33:07
1,57,0.06486807018518448,2019-02-17 00:33:07
1,58,0.06461115181446075,2019-02-17 00:33:07
1,59,0.06435520946979523,2019-02-17 00:33:07
1,60,0.0641002282500267,2019-02-17 00:33:07
1,61,0.06384620070457458,2019-02-17 00:33:07
1,62,0.06359312683343887,2019-02-17 00:33:07
1,63,0.06334100663661957,2019-02-17 00:33:07
1,64,0.06308982521295547,2019-02-17 00:33:07
1,65,0.06283959746360779,2019-02-17 00:33:07
1,66,0.06259030848741531,2019-02-17 00:33:07
1,67,0.06234195455908775,2019-02-17 00:33:07
1,68,0.06209452450275421,2019-02-17 00:33:07
1,69,0.061848029494285583,2019-02-17 00:33:07
1,70,0.06160246580839157,2019-02-17 00:33:07
1,71,0.06135781481862068,2019-02-17 00:33:07
1,72,0.06111408770084381,2019-02-17 00:33:07
1,73,0.06087127700448036,2019-02-17 00:33:07
1,74,0.06062937527894974,2019-02-17 00:33:07
1,75,0.06038838252425194,2019-02-17 00:33:07
1,76,0.06014830246567726,2019-02-17 00:33:07
1,77,0.059909116476774216,2019-02-17 00:33:07
1,78,0.059670835733413696,2019-02-17 00:33:07
1,79,0.05943344533443451,2019-02-17 00:33:07
1,80,0.059196941554546356,2019-02-17 00:33:07
1,81,0.05896133929491043,2019-02-17 00:33:07
1,82,0.05872661620378494,2019-02-17 00:33:07
1,83,0.05849277228116989,2019-02-17 00:33:07
1,84,0.058259811252355576,2019-02-17 00:33:07
1,85,0.0580277256667614,2019-02-17 00:33:07
1,86,0.057796504348516464,2019-02-17 00:33:07
1,87,0.05756616219878197,2019-02-17 00:33:07
1,88,0.05733668431639671,2019-02-17 00:33:07
1,89,0.057108066976070404,2019-02-17 00:33:07
1,90,0.05688031017780304,2019-02-17 00:33:07
1,91,0.05665341019630432,2019-02-17 00:33:07
1,92,0.05642736330628395,2019-02-17 00:33:07
1,93,0.05620216205716133,2019-02-17 00:33:07
1,94,0.05597781389951706,2019-02-17 00:33:07
1,95,0.05575430393218994,2019-02-17 00:33:07
1,96,0.055531635880470276,2019-02-17 00:33:07
1,97,0.05530980974435806,2019-02-17 00:33:07
1,98,0.05508881434798241,2019-02-17 00:33:07
1,99,0.054868657141923904,2019-02-17 00:33:07
1,100,0.054649319499731064,2019-02-17 00:33:07
1,101,0.05443080887198448,2019-02-17 00:33:07
1,102,0.05421312153339386,2019-02-17 00:33:07
1,103,0.053996261209249496,2019-02-17 00:33:07
1,104,0.0537802055478096,2019-02-17 00:33:07
1,105,0.05356496572494507,2019-02-17 00:33:07
1,106,0.0533505417406559,2019-02-17 00:33:07
1,107,0.0531369186937809,2019-02-17 00:33:07
1,108,0.05292410030961037,2019-02-17 00:33:07
1,109,0.0527120903134346,2019-02-17 00:33:07
1,110,0.05250087380409241,2019-02-17 00:33:07
1,111,0.052290450781583786,2019-02-17 00:33:07
1,112,0.05208082124590874,2019-02-17 00:33:07
1,113,0.05187198147177696,2019-02-17 00:33:07
1,114,0.05166392773389816,2019-02-17 00:33:07
1,115,0.05145666003227234,2019-02-17 00:33:07
1,116,0.05125017091631889,2019-02-17 00:33:07
1,117,0.051044464111328125,2019-02-17 00:33:07
1,118,0.05083952844142914,2019-02-17 00:33:07
1,119,0.05063537135720253,2019-02-17 00:33:07
1,120,0.050431981682777405,2019-02-17 00:33:07
1,121,0.05022934824228287,2019-02-17 00:33:07
1,122,0.05002749711275101,2019-02-17 00:33:07
1,123,0.04982639476656914,2019-02-17 00:33:07
1,124,0.049626048654317856,2019-02-17 00:33:07
1,125,0.04942646622657776,2019-02-17 00:33:07
1,126,0.04922763258218765,2019-02-17 00:33:07
1,127,0.04902954772114754,2019-02-17 00:33:07
1,128,0.04883221164345741,2019-02-17 00:33:07
1,129,0.04863562434911728,2019-02-17 00:33:07
1,130,0.04843977093696594,2019-02-17 00:33:07
1,131,0.0482446625828743,2019-02-17 00:33:07
1,132,0.04805029183626175,2019-02-17 00:33:07
1,133,0.0478566512465477,2019-02-17 00:33:07
1,134,0.04766374081373215,2019-02-17 00:33:07
1,135,0.04747156426310539,2019-02-17 00:33:07
1,136,0.04728010669350624,2019-02-17 00:33:07
1,137,0.047089383006095886,2019-02-17 00:33:07
1,138,0.04689936339855194,2019-02-17 00:33:07
1,139,0.046710073947906494,2019-02-17 00:33:07
1,140,0.046521492302417755,2019-02-17 00:33:07
1,141,0.04633363336324692,2019-02-17 00:33:07
1,142,0.04614647477865219,2019-02-17 00:33:07
1,143,0.04596003144979477,2019-02-17 00:33:07
1,144,0.04577428102493286,2019-02-17 00:33:07
1,145,0.04558924213051796,2019-02-17 00:33:07
1,146,0.04540490359067917,2019-02-17 00:33:07
1,147,0.04522126540541649,2019-02-17 00:33:07
1,148,0.045038312673568726,2019-02-17 00:33:07
1,149,0.04485606029629707,2019-02-17 00:33:07
1,150,0.04467449337244034,2019-02-17 00:33:07
1,151,0.04449361190199852,2019-02-17 00:33:07
1,152,0.04431341961026192,2019-02-17 00:33:07
1,153,0.044133901596069336,2019-02-17 00:33:07
1,154,0.04395507276058197,2019-02-17 00:33:07
1,155,0.04377691447734833,2019-02-17 00:33:07
1,156,0.043599434196949005,2019-02-17 00:33:07
1,157,0.043422628194093704,2019-02-17 00:33:07
1,158,0.04324648156762123,2019-02-17 00:33:07
1,159,0.04307101294398308,2019-02-17 00:33:07
1,160,0.04289620742201805,2019-02-17 00:33:07
1,161,0.042722057551145554,2019-02-17 00:33:07
1,162,0.04254857450723648,2019-02-17 00:33:07
1,163,0.04237574711441994,2019-02-17 00:33:07
1,164,0.04220357537269592,2019-02-17 00:33:07
1,165,0.04203205555677414,2019-02-17 00:33:07
1,166,0.041861191391944885,2019-02-17 00:33:07
1,167,0.041690971702337265,2019-02-17 00:33:07
1,168,0.04152140021324158,2019-02-17 00:33:07
1,169,0.041352465748786926,2019-02-17 00:33:07
1,170,0.04118417948484421,2019-02-17 00:33:07
1,171,0.041016530245542526,2019-02-17 00:33:07
1,172,0.04084951430559158,2019-02-17 00:33:07
1,173,0.04068313539028168,2019-02-17 00:33:07
1,174,0.04051738232374191,2019-02-17 00:33:07
1,175,0.040352266281843185,2019-02-17 00:33:07
1,176,0.0401877723634243,2019-02-17 00:33:07
1,177,0.040023915469646454,2019-02-17 00:33:07
1,178,0.039860669523477554,2019-02-17 00:33:08
1,179,0.0396980457007885,2019-02-17 00:33:08
1,180,0.039536040276288986,2019-02-17 00:33:08
1,181,0.03937465324997902,2019-02-17 00:33:08
1,182,0.039213877171278,2019-02-17 00:33:08
1,183,0.03905371204018593,2019-02-17 00:33:08
1,184,0.038894157856702805,2019-02-17 00:33:08
1,185,0.03873521089553833,2019-02-17 00:33:08
1,186,0.038576867431402206,2019-02-17 00:33:08
1,187,0.03841913118958473,2019-02-17 00:33:08
1,188,0.03826199844479561,2019-02-17 00:33:08
1,189,0.038105450570583344,2019-02-17 00:33:08
1,190,0.03794950991868973,2019-02-17 00:33:08
1,191,0.03779416158795357,2019-02-17 00:33:08
1,192,0.037639401853084564,2019-02-17 00:33:08
1,193,0.03748522698879242,2019-02-17 00:33:08
1,194,0.037331655621528625,2019-02-17 00:33:08
1,195,0.03717866167426109,2019-02-17 00:33:08
1,196,0.03702624514698982,2019-02-17 00:33:08
1,197,0.03687441349029541,2019-02-17 00:33:08
1,198,0.036723166704177856,2019-02-17 00:33:08
1,199,0.03657248988747597,2019-02-17 00:33:08
2,0,0.03642239049077034,2019-02-17 00:33:08
2,1,0.03627286106348038,2019-02-17 00:33:08
2,2,0.03612390160560608,2019-02-17 00:33:08
2,3,0.03597551956772804,2019-02-17 00:33:08
2,4,0.035827696323394775,2019-02-17 00:33:08
2,5,0.03568044304847717,2019-02-17 00:33:08
2,6,0.03553374856710434,2019-02-17 00:33:08
2,7,0.035387616604566574,2019-02-17 00:33:08
2,8,0.03524204343557358,2019-02-17 00:33:08
2,9,0.03509702533483505,2019-02-17 00:33:08
2,10,0.0349525585770607,2019-02-17 00:33:08
2,11,0.034808650612831116,2019-02-17 00:33:08
2,12,0.034665290266275406,2019-02-17 00:33:08
2,13,0.03452247753739357,2019-02-17 00:33:08
2,14,0.03438020870089531,2019-02-17 00:33:08
2,15,0.03423848748207092,2019-02-17 00:33:08
2,16,0.03409731015563011,2019-02-17 00:33:08
2,17,0.03395667299628258,2019-02-17 00:33:08
2,18,0.03381657227873802,2019-02-17 00:33:08
2,19,0.033677008002996445,2019-02-17 00:33:08
2,20,0.033537980169057846,2019-02-17 00:33:08
2,21,0.03339948505163193,2019-02-17 00:33:08
2,22,0.03326151892542839,2019-02-17 00:33:08
2,23,0.033124085515737534,2019-02-17 00:33:08
2,24,0.03298717364668846,2019-02-17 00:33:08
2,25,0.03285079076886177,2019-02-17 00:33:08
2,26,0.032714929431676865,2019-02-17 00:33:08
2,27,0.03257959336042404,2019-02-17 00:33:08
2,28,0.03244477137923241,2019-02-17 00:33:08
2,29,0.03231046348810196,2019-02-17 00:33:08
2,30,0.032176680862903595,2019-02-17 00:33:08
2,31,0.03204340487718582,2019-02-17 00:33:08
2,32,0.031910642981529236,2019-02-17 00:33:08
2,33,0.03177839145064354,2019-02-17 00:33:08
2,34,0.03164665028452873,2019-02-17 00:33:08
2,35,0.031515415757894516,2019-02-17 00:33:08
2,36,0.031384680420160294,2019-02-17 00:33:08
2,37,0.03125445172190666,2019-02-17 00:33:08
2,38,0.031124720349907875,2019-02-17 00:33:08
2,39,0.03099549189209938,2019-02-17 00:33:08
2,40,0.03086675889790058,2019-02-17 00:33:08
2,41,0.030738523229956627,2019-02-17 00:33:08
2,42,0.03061077743768692,2019-02-17 00:33:08
2,43,0.03048352710902691,2019-02-17 00:33:08
2,44,0.030356764793395996,2019-02-17 00:33:08
2,45,0.03023049235343933,2019-02-17 00:33:08
2,46,0.030104704201221466,2019-02-17 00:33:08
2,47,0.0299794040620327,2019-02-17 00:33:08
2,48,0.029854586347937584,2019-02-17 00:33:08
2,49,0.02973024733364582,2019-02-17 00:33:08
2,50,0.02960638888180256,2019-02-17 00:33:08
2,51,0.02948300912976265,2019-02-17 00:33:08
2,52,0.029360106214880943,2019-02-17 00:33:08
2,53,0.029237672686576843,2019-02-17 00:33:08
2,54,0.029115717858076096,2019-02-17 00:33:08
2,55,0.028994230553507805,2019-02-17 00:33:08
2,56,0.02887321263551712,2019-02-17 00:33:08
2,57,0.028752664104104042,2019-02-17 00:33:08
2,58,0.028632579371333122,2019-02-17 00:33:08
2,59,0.02851295843720436,2019-02-17 00:33:08
2,60,0.028393801301717758,2019-02-17 00:33:08
2,61,0.028275104239583015,2019-02-17 00:33:08
2,62,0.028156867250800133,2019-02-17 00:33:08
2,63,0.02803908847272396,2019-02-17 00:33:08
2,64,0.0279217641800642,2019-02-17 00:33:08
2,65,0.027804888784885406,2019-02-17 00:33:08
2,66,0.02768847532570362,2019-02-17 00:33:08
2,67,0.0275725070387125,2019-02-17 00:33:08
2,68,0.027456987649202347,2019-02-17 00:33:08
2,69,0.027341917157173157,2019-02-17 00:33:08
2,70,0.027227293699979782,2019-02-17 00:33:08
2,71,0.027113113552331924,2019-02-17 00:33:08
2,72,0.026999374851584435,2019-02-17 00:33:08
2,73,0.026886075735092163,2019-02-17 00:33:08
2,74,0.026773221790790558,2019-02-17 00:33:08
2,75,0.026660801842808723,2019-02-17 00:33:08
2,76,0.02654881961643696,2019-02-17 00:33:08
2,77,0.026437269523739815,2019-02-17 00:33:08
2,78,0.026326153427362442,2019-02-17 00:33:08
2,79,0.02621547318994999,2019-02-17 00:33:08
2,80,0.02610521763563156,2019-02-17 00:33:08
2,81,0.025995394214987755,2019-02-17 00:33:08
2,82,0.025885995477437973,2019-02-17 00:33:08
2,83,0.025777021422982216,2019-02-17 00:33:08
2,84,0.025668470188975334,2019-02-17 00:33:08
2,85,0.025560345500707626,2019-02-17 00:33:08
2,86,0.025452639907598495,2019-02-17 00:33:08
2,87,0.025345351547002792,2019-02-17 00:33:08
2,88,0.025238482281565666,2019-02-17 00:33:08
2,89,0.02513202838599682,2019-02-17 00:33:08
2,90,0.0250259917229414,2019-02-17 00:33:08
2,91,0.02492036484181881,2019-02-17 00:33:08
2,92,0.0248151496052742,2019-02-17 00:33:08
2,93,0.02471034601330757,2019-02-17 00:33:08
2,94,0.024605950340628624,2019-02-17 00:33:08
2,95,0.02450196072459221,2019-02-17 00:33:08
2,96,0.024398382753133774,2019-02-17 00:33:08
2,97,0.024295203387737274,2019-02-17 00:33:08
2,98,0.02419242635369301,2019-02-17 00:33:08
2,99,0.024090053513646126,2019-02-17 00:33:08
2,100,0.02398807741701603,2019-02-17 00:33:08
2,101,0.02388649992644787,2019-02-17 00:33:08
2,102,0.02378532476723194,2019-02-17 00:33:08
2,103,0.023684537038207054,2019-02-17 00:33:08
2,104,0.02358414977788925,2019-02-17 00:33:08
2,105,0.02348415181040764,2019-02-17 00:33:08
2,106,0.023384544998407364,2019-02-17 00:33:08
2,107,0.02328532747924328,2019-02-17 00:33:08
2,108,0.023186499252915382,2019-02-17 00:33:08
2,109,0.023088056594133377,2019-02-17 00:33:08
2,110,0.022990001365542412,2019-02-17 00:33:08
2,111,0.02289232797920704,2019-02-17 00:33:08
2,112,0.022795043885707855,2019-02-17 00:33:08
2,113,0.022698134183883667,2019-02-17 00:33:08
2,114,0.02260160632431507,2019-02-17 00:33:08
2,115,0.02250545658171177,2019-02-17 00:33:08
2,116,0.022409683093428612,2019-02-17 00:33:08
2,117,0.0223142858594656,2019-02-17 00:33:08
2,118,0.02221926674246788,2019-02-17 00:33:08
2,119,0.02212461456656456,2019-02-17 00:33:08
2,120,0.022030336782336235,2019-02-17 00:33:08
2,121,0.021936431527137756,2019-02-17 00:33:08
2,122,0.021842893213033676,2019-02-17 00:33:08
2,123,0.021749718114733696,2019-02-17 00:33:08
2,124,0.02165691740810871,2019-02-17 00:33:08
2,125,0.021564478054642677,2019-02-17 00:33:08
2,126,0.021472401916980743,2019-02-17 00:33:08
2,127,0.02138068526983261,2019-02-17 00:33:08
2,128,0.021289333701133728,2019-02-17 00:33:08
2,129,0.021198339760303497,2019-02-17 00:33:08
2,130,0.021107705309987068,2019-02-17 00:33:08
2,131,0.021017426624894142,2019-02-17 00:33:08
2,132,0.02092750556766987,2019-02-17 00:33:08
2,133,0.02083793841302395,2019-02-17 00:33:08
2,134,0.020748723298311234,2019-02-17 00:33:08
2,135,0.020659858360886574,2019-02-17 00:33:08
2,136,0.02057134546339512,2019-02-17 00:33:08
